source,ts,host,proc,pid,event,user,ip,port,tag,detail,raw
auth,2026-09-04T13:26:45.206579+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5584,CONN_CLOSED,,108.95.165.39,47670,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:26:45.206579+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5584]: Connection closed by 108.95.165.39 port 47670 [preauth]
auth,2026-09-04T13:26:51.770549+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5586,CONN_CLOSED,,108.95.165.39,41620,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:26:51.770549+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5586]: Connection closed by 108.95.165.39 port 41620 [preauth]
auth,2026-09-04T13:26:58.288753+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5588,CONN_CLOSED,,108.95.165.39,41624,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:26:58.288753+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5588]: Connection closed by 108.95.165.39 port 41624 [preauth]
auth,2026-09-04T13:27:04.822678+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5590,CONN_CLOSED,,108.95.165.39,54898,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:27:04.822678+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5590]: Connection closed by 108.95.165.39 port 54898 [preauth]
auth,2026-09-04T13:27:11.345257+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5592,CONN_CLOSED,,108.95.165.39,45318,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:27:11.345257+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5592]: Connection closed by 108.95.165.39 port 45318 [preauth]
auth,2026-09-04T13:27:17.841799+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5594,CONN_CLOSED,,108.95.165.39,45322,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:27:17.841799+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5594]: Connection closed by 108.95.165.39 port 45322 [preauth]
auth,2026-09-04T13:27:24.230758+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5596,CONN_CLOSED,,108.95.165.39,36454,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:27:24.230758+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5596]: Connection closed by 108.95.165.39 port 36454 [preauth]
auth,2026-09-04T13:27:30.769292+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5598,CONN_CLOSED,,108.95.165.39,34416,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:27:30.769292+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5598]: Connection closed by 108.95.165.39 port 34416 [preauth]
auth,2026-09-04T13:27:37.332708+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5600,CONN_CLOSED,,108.95.165.39,34422,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:27:37.332708+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5600]: Connection closed by 108.95.165.39 port 34422 [preauth]
auth,2026-09-04T13:27:43.729109+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5602,CONN_CLOSED,,108.95.165.39,46638,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:27:43.729109+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5602]: Connection closed by 108.95.165.39 port 46638 [preauth]
auth,2026-09-04T13:27:50.198368+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5604,CONN_CLOSED,,108.95.165.39,46138,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:27:50.198368+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5604]: Connection closed by 108.95.165.39 port 46138 [preauth]
auth,2026-09-04T13:27:56.733001+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5606,CONN_CLOSED,,108.95.165.39,46146,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:27:56.733001+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5606]: Connection closed by 108.95.165.39 port 46146 [preauth]
auth,2026-09-04T13:28:03.395546+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5608,CONN_CLOSED,,108.95.165.39,53808,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:28:03.395546+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5608]: Connection closed by 108.95.165.39 port 53808 [preauth]
auth,2026-09-04T13:28:09.755471+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5610,CONN_CLOSED,,108.95.165.39,45796,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:28:09.755471+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5610]: Connection closed by 108.95.165.39 port 45796 [preauth]
auth,2026-09-04T13:28:16.261513+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5612,CONN_CLOSED,,108.95.165.39,45800,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:28:16.261513+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5612]: Connection closed by 108.95.165.39 port 45800 [preauth]
auth,2026-09-04T13:28:22.681782+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5614,CONN_CLOSED,,108.95.165.39,40868,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:28:22.681782+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5614]: Connection closed by 108.95.165.39 port 40868 [preauth]
auth,2026-09-04T13:28:29.286238+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5616,CONN_CLOSED,,108.95.165.39,46754,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:28:29.286238+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5616]: Connection closed by 108.95.165.39 port 46754 [preauth]
auth,2026-09-04T13:28:35.783073+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5618,CONN_CLOSED,,108.95.165.39,46756,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:28:35.783073+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5618]: Connection closed by 108.95.165.39 port 46756 [preauth]
auth,2026-09-04T13:28:42.212058+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5620,CONN_CLOSED,,108.95.165.39,44788,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:28:42.212058+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5620]: Connection closed by 108.95.165.39 port 44788 [preauth]
auth,2026-09-04T13:28:48.739818+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5623,CONN_CLOSED,,108.95.165.39,44790,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:28:48.739818+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5623]: Connection closed by 108.95.165.39 port 44790 [preauth]
auth,2026-09-04T13:28:55.292086+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5625,CONN_CLOSED,,108.95.165.39,45650,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:28:55.292086+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5625]: Connection closed by 108.95.165.39 port 45650 [preauth]
auth,2026-09-04T13:29:01.771874+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5627,CONN_CLOSED,,108.95.165.39,60536,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:29:01.771874+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5627]: Connection closed by 108.95.165.39 port 60536 [preauth]
auth,2026-09-04T13:29:08.291629+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5629,CONN_CLOSED,,108.95.165.39,60546,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:29:08.291629+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5629]: Connection closed by 108.95.165.39 port 60546 [preauth]
auth,2026-09-04T13:29:14.777591+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5631,CONN_CLOSED,,108.95.165.39,60700,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:29:14.777591+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5631]: Connection closed by 108.95.165.39 port 60700 [preauth]
auth,2026-09-04T13:29:21.233665+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5633,CONN_CLOSED,,108.95.165.39,47096,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:29:21.233665+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5633]: Connection closed by 108.95.165.39 port 47096 [preauth]
auth,2026-09-04T13:29:27.780509+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5635,CONN_CLOSED,,108.95.165.39,47108,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:29:27.780509+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5635]: Connection closed by 108.95.165.39 port 47108 [preauth]
auth,2026-09-04T13:29:34.220545+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5637,CONN_CLOSED,,108.95.165.39,58574,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:29:34.220545+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5637]: Connection closed by 108.95.165.39 port 58574 [preauth]
auth,2026-09-04T13:29:40.339595+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5641,CONN_CLOSED,,186.5.206.1,33416,,SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:29:40.339595+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5641]: Connection closed by 186.5.206.1 port 33416
auth,2026-09-04T13:29:40.799532+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5639,CONN_CLOSED,,108.95.165.39,37766,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:29:40.799532+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5639]: Connection closed by 108.95.165.39 port 37766 [preauth]
auth,2026-09-04T13:29:47.259254+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5642,CONN_CLOSED,,108.95.165.39,37772,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:29:47.259254+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5642]: Connection closed by 108.95.165.39 port 37772 [preauth]
auth,2026-09-04T13:29:53.758342+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5644,CONN_CLOSED,,108.95.165.39,46888,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:29:53.758342+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5644]: Connection closed by 108.95.165.39 port 46888 [preauth]
auth,2026-09-04T13:30:00.238574+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5646,CONN_CLOSED,,108.95.165.39,46006,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:30:00.238574+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5646]: Connection closed by 108.95.165.39 port 46006 [preauth]
auth,2026-09-04T13:30:06.882187+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5648,CONN_CLOSED,,108.95.165.39,46020,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:30:06.882187+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5648]: Connection closed by 108.95.165.39 port 46020 [preauth]
auth,2026-09-04T13:30:13.237635+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5655,CONN_CLOSED,,108.95.165.39,54478,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:30:13.237635+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5655]: Connection closed by 108.95.165.39 port 54478 [preauth]
auth,2026-09-04T13:30:19.748430+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5657,CONN_CLOSED,,108.95.165.39,36798,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:30:19.748430+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5657]: Connection closed by 108.95.165.39 port 36798 [preauth]
auth,2026-09-04T13:30:26.242890+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5659,CONN_CLOSED,,108.95.165.39,36800,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:30:26.242890+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5659]: Connection closed by 108.95.165.39 port 36800 [preauth]
auth,2026-09-04T13:30:32.840647+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5661,CONN_CLOSED,,108.95.165.39,49700,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:30:32.840647+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5661]: Connection closed by 108.95.165.39 port 49700 [preauth]
auth,2026-09-04T13:30:39.245647+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5663,CONN_CLOSED,,108.95.165.39,53334,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:30:39.245647+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5663]: Connection closed by 108.95.165.39 port 53334 [preauth]
auth,2026-09-04T13:30:45.720699+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5666,CONN_CLOSED,,108.95.165.39,53348,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:30:45.720699+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5666]: Connection closed by 108.95.165.39 port 53348 [preauth]
auth,2026-09-04T13:30:52.220961+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5668,CONN_CLOSED,,108.95.165.39,52868,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:30:52.220961+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5668]: Connection closed by 108.95.165.39 port 52868 [preauth]
auth,2026-09-04T13:30:58.856284+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5670,CONN_CLOSED,,108.95.165.39,52876,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:30:58.856284+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5670]: Connection closed by 108.95.165.39 port 52876 [preauth]
auth,2026-09-04T13:31:05.204599+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5672,CONN_CLOSED,,108.95.165.39,33116,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:31:05.204599+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5672]: Connection closed by 108.95.165.39 port 33116 [preauth]
auth,2026-09-04T13:31:11.670190+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5674,CONN_CLOSED,,108.95.165.39,44968,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:31:11.670190+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5674]: Connection closed by 108.95.165.39 port 44968 [preauth]
auth,2026-09-04T13:31:18.220113+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5676,CONN_CLOSED,,108.95.165.39,44980,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:31:18.220113+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5676]: Connection closed by 108.95.165.39 port 44980 [preauth]
auth,2026-09-04T13:31:24.833679+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5678,CONN_CLOSED,,108.95.165.39,57408,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:31:24.833679+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5678]: Connection closed by 108.95.165.39 port 57408 [preauth]
auth,2026-09-04T13:31:31.237580+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5680,CONN_CLOSED,,108.95.165.39,47546,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:31:31.237580+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5680]: Connection closed by 108.95.165.39 port 47546 [preauth]
auth,2026-09-04T13:31:37.760325+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5682,CONN_CLOSED,,108.95.165.39,47562,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:31:37.760325+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5682]: Connection closed by 108.95.165.39 port 47562 [preauth]
auth,2026-09-04T13:31:44.245760+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5684,CONN_CLOSED,,108.95.165.39,49062,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:31:44.245760+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5684]: Connection closed by 108.95.165.39 port 49062 [preauth]
auth,2026-09-04T13:31:50.887630+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5686,CONN_CLOSED,,108.95.165.39,35920,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:31:50.887630+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5686]: Connection closed by 108.95.165.39 port 35920 [preauth]
auth,2026-09-04T13:31:57.287184+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5688,CONN_CLOSED,,108.95.165.39,35932,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:31:57.287184+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5688]: Connection closed by 108.95.165.39 port 35932 [preauth]
auth,2026-09-04T13:32:03.675663+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5690,CONN_CLOSED,,108.95.165.39,51412,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:32:03.675663+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5690]: Connection closed by 108.95.165.39 port 51412 [preauth]
auth,2026-09-04T13:32:10.233256+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5692,CONN_CLOSED,,108.95.165.39,41550,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:32:10.233256+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5692]: Connection closed by 108.95.165.39 port 41550 [preauth]
auth,2026-09-04T13:32:16.714658+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5694,CONN_CLOSED,,108.95.165.39,41552,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:32:16.714658+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5694]: Connection closed by 108.95.165.39 port 41552 [preauth]
auth,2026-09-04T13:32:23.255551+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5696,CONN_CLOSED,,108.95.165.39,39454,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:32:23.255551+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5696]: Connection closed by 108.95.165.39 port 39454 [preauth]
auth,2026-09-04T13:32:29.779082+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5699,CONN_CLOSED,,108.95.165.39,34550,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:32:29.779082+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5699]: Connection closed by 108.95.165.39 port 34550 [preauth]
auth,2026-09-04T13:32:36.326627+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5701,CONN_CLOSED,,108.95.165.39,34564,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:32:36.326627+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5701]: Connection closed by 108.95.165.39 port 34564 [preauth]
auth,2026-09-04T13:32:42.710873+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5703,CONN_CLOSED,,108.95.165.39,44090,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:32:42.710873+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5703]: Connection closed by 108.95.165.39 port 44090 [preauth]
auth,2026-09-04T13:32:49.213185+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5705,CONN_CLOSED,,108.95.165.39,44102,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:32:49.213185+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5705]: Connection closed by 108.95.165.39 port 44102 [preauth]
auth,2026-09-04T13:32:55.686120+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5707,CONN_CLOSED,,108.95.165.39,37110,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:32:55.686120+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5707]: Connection closed by 108.95.165.39 port 37110 [preauth]
auth,2026-09-04T13:33:02.373302+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5709,CONN_CLOSED,,108.95.165.39,55370,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:33:02.373302+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5709]: Connection closed by 108.95.165.39 port 55370 [preauth]
auth,2026-09-04T13:33:06.164656+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5711,CONN_CLOSED,,186.5.206.1,40804,,SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:33:06.164656+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5711]: Connection closed by 186.5.206.1 port 40804
auth,2026-09-04T13:33:08.732157+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5712,CONN_CLOSED,,108.95.165.39,55384,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:33:08.732157+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5712]: Connection closed by 108.95.165.39 port 55384 [preauth]
auth,2026-09-04T13:33:15.244054+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5714,CONN_CLOSED,,108.95.165.39,58518,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:33:15.244054+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5714]: Connection closed by 108.95.165.39 port 58518 [preauth]
auth,2026-09-04T13:33:21.746445+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5716,CONN_CLOSED,,108.95.165.39,52278,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:33:21.746445+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5716]: Connection closed by 108.95.165.39 port 52278 [preauth]
auth,2026-09-04T13:33:28.255486+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5718,CONN_CLOSED,,108.95.165.39,52292,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:33:28.255486+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5718]: Connection closed by 108.95.165.39 port 52292 [preauth]
auth,2026-09-04T13:33:34.706933+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5720,CONN_CLOSED,,108.95.165.39,44558,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:33:34.706933+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5720]: Connection closed by 108.95.165.39 port 44558 [preauth]
auth,2026-09-04T13:33:41.267616+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5722,CONN_CLOSED,,108.95.165.39,52552,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:33:41.267616+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5722]: Connection closed by 108.95.165.39 port 52552 [preauth]
auth,2026-09-04T13:33:47.860158+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5724,CONN_CLOSED,,108.95.165.39,52568,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:33:47.860158+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5724]: Connection closed by 108.95.165.39 port 52568 [preauth]
auth,2026-09-04T13:33:54.255063+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5726,CONN_CLOSED,,108.95.165.39,38218,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:33:54.255063+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5726]: Connection closed by 108.95.165.39 port 38218 [preauth]
auth,2026-09-04T13:34:00.728267+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5728,CONN_CLOSED,,108.95.165.39,53498,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:34:00.728267+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5728]: Connection closed by 108.95.165.39 port 53498 [preauth]
auth,2026-09-04T13:34:07.216480+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5730,CONN_CLOSED,,108.95.165.39,53504,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:34:07.216480+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5730]: Connection closed by 108.95.165.39 port 53504 [preauth]
auth,2026-09-04T13:34:13.803504+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,5732,CONN_CLOSED,,108.95.165.39,54070,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T13:34:13.803504+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[5732]: Connection closed by 108.95.165.39 port 54070 [preauth]
